session_id,start_time,end_time,segment_start_m,segment_end_m,distance_m,drop_m,avg_grade_pct,steepest_100m_grade_pct,avg_speed_mps,max_speed_mps,avg_speed_mph,max_speed_mph,brake_fraction,avg_brake_signal,avg_power_proxy_W,max_power_proxy_W,energy_proxy_kJ
785,2026-07-27 13:47:50+00:00,2026-07-27 14:05:45+00:00,8990.0,9290.0,300.0,5.365735247768953,-1.7885784159229843,-2.3055453194793927,12.312863158748717,13.80910928761651,27.54309045890461,30.890097726414883,0.0,0.0,569.3557854918014,777.378142882777,14.791239441352374
791,2026-07-27 14:08:05+00:00,2026-07-27 14:11:57+00:00,1760.0,2180.0,420.0,7.34838420567354,-1.7496152870651285,-2.8224526689308505,12.585932120200543,14.221669616859785,28.153928329009805,31.81296889956108,0.4883720930232558,15.818458737081263,599.0087968642939,1091.8472637600967,20.256629385201737
795,2026-07-27 14:16:02+00:00,2026-07-27 14:28:41+00:00,1770.0,2040.0,270.0,6.236306362046861,-2.309743097054393,-3.2789321118188184,15.892309518835754,16.67005978752126,35.55008392724533,37.28986172942301,0.0,0.0,933.2157237681364,1416.201936257207,17.191064480681998
795,2026-07-27 14:16:02+00:00,2026-07-27 14:28:41+00:00,3120.0,3430.0,310.0,8.443096200965726,-2.7235794196663634,-3.663739666207249,16.31176767817844,17.400822697826122,36.48838510687733,38.92453180437125,0.0,0.0,1153.3657783295882,1654.2837157196216,23.27432341854413
795,2026-07-27 14:16:02+00:00,2026-07-27 14:28:41+00:00,6000.0,6320.0,320.0,9.15318001390284,-2.8603687543446377,-3.6445053473517817,15.436821825759992,17.359142334101037,34.531186976020024,38.83129548608858,0.0,0.0,1148.0856758463565,1654.1230901421857,25.23174755812471
795,2026-07-27 14:16:02+00:00,2026-07-27 14:28:41+00:00,6520.0,6750.0,230.0,5.304230711608369,-2.3061872659166824,-3.107130722211366,16.789835300390397,17.448739839255246,37.557791921059405,39.031719397045556,0.0,0.0,983.4910730359219,1420.2896723340168,14.621695421926747
797,2026-07-27 14:28:43+00:00,2026-07-27 14:34:14+00:00,1330.0,1640.0,310.0,6.2264550126984375,-2.0085338750640123,-3.098382851521876,17.926489400611068,18.38054037154249,40.10041472935547,41.116097824674505,0.0,0.0,953.3819288891102,1539.2495825910553,17.16390815255464
805,2026-07-27 14:43:59+00:00,2026-07-27 14:47:49+00:00,2140.0,2570.0,430.0,5.7984540129424715,-1.3484776774284817,-1.9058673862541013,15.811743621062455,16.44441521963596,35.36986314661429,36.78510920641545,0.0,0.0,573.0454388514312,843.205622189661,15.984076316617347
817,2026-07-27 15:05:26+00:00,2026-07-27 15:08:14+00:00,50.0,680.0,630.0,8.295721108553153,-1.3167811283417703,-1.874360359542294,14.163486705052243,14.652979515605567,31.68281743256139,32.77778166518783,0.0,0.0,504.34300708875674,741.4715521801023,22.868067765048707
817,2026-07-27 15:05:26+00:00,2026-07-27 15:08:14+00:00,1540.0,2120.0,580.0,7.747951423316721,-1.3358536936752967,-1.8539790304979533,12.621462013460606,13.972852625782746,28.233406436696058,31.256381142141077,0.0,0.0,456.3926365676191,698.990139861928,21.358080373029107
819,2026-07-27 15:08:16+00:00,2026-07-27 15:09:34+00:00,560.0,850.0,290.0,5.978281234139104,-2.0614762876341737,-2.9960130978017503,12.90613998965584,13.701857635508729,28.870212933195777,30.650182613432197,0.0,0.0,687.6025348561157,1063.820680714216,16.479789832840193
823,2026-07-27 15:11:25+00:00,2026-07-27 15:14:12+00:00,460.0,820.0,360.0,6.227897780485165,-1.7299716056903236,-2.5158055975641958,10.382991006030744,12.039121721211997,23.226089401464623,26.93074830263958,0.0,0.0,477.7867264679501,769.1640994565391,17.16788530066321
825,2026-07-27 15:14:14+00:00,2026-07-27 15:26:04+00:00,2200.0,2610.0,410.0,11.853427522210552,-2.8910798834659883,-4.327175008376798,12.600169752237692,15.436780481708627,28.18577700482662,34.531094492011064,0.0,0.0,974.9115827625353,1614.9632730618905,32.675276842000834
825,2026-07-27 15:14:14+00:00,2026-07-27 15:26:04+00:00,2860.0,3500.0,640.0,8.096571760966583,-1.2650893376510286,-1.5000444323812872,12.930731222090115,13.502096850775041,28.92522195349435,30.203330464332144,0.0,0.0,438.4157611656195,522.3332109565334,22.31909068199809
825,2026-07-27 15:14:14+00:00,2026-07-27 15:26:04+00:00,5970.0,6440.0,470.0,8.552746020184202,-1.8197331957838725,-2.958445575272634,11.698249049023028,12.803569194200298,26.16823785125051,28.640768598336386,0.0,0.0,558.3651243878045,907.1976439630326,23.57658520669997
825,2026-07-27 15:14:14+00:00,2026-07-27 15:26:04+00:00,6680.0,7370.0,690.0,9.473004286301261,-1.372899171927719,-2.483894746443127,12.029864842573522,12.883594031228553,26.91004125486203,28.81977906055063,0.0,0.0,439.33095499907074,783.4809381922769,26.11337834566092
837,2026-07-27 15:34:29+00:00,2026-07-27 15:39:10+00:00,1620.0,1970.0,350.0,7.571839931100897,-2.163382837457399,-2.4456319305926684,7.66228772160224,8.959657734672689,17.14004948461489,20.042183551075272,0.0,0.0,435.8401537202196,546.7217034968634,20.872609672472045
839,2026-07-27 15:39:12+00:00,2026-07-27 15:40:39+00:00,380.0,630.0,250.0,6.7573313370710935,-2.702932534828437,-3.696658627996925,8.838887695034789,10.43681741633469,19.772028666416404,23.34649565214453,0.0,0.0,647.3826140878596,1043.0008834720747,18.627327137083547
863,2026-07-27 15:52:11+00:00,2026-07-27 15:54:32+00:00,50.0,520.0,470.0,9.561384905413263,-2.0343372139177154,-3.2014626883972426,9.108827734779949,11.34461337298515,20.37586733800096,25.377177373356187,0.0,0.0,512.0930170964893,882.0448578484294,26.357009244111257
867,2026-07-27 15:57:20+00:00,2026-07-27 16:02:42+00:00,470.0,1040.0,570.0,8.33118089883908,-1.461610684006856,-2.088753701956648,10.625315151263178,12.259151782353202,23.768153076376116,27.422941531749288,0.0,0.0,425.3108519946165,663.4593449635865,22.965816577548793
875,2026-07-27 16:10:52+00:00,2026-07-27 16:13:18+00:00,380.0,1400.0,1020.0,21.065788999092746,-2.0652734312836025,-4.543100340007982,13.893341217181685,17.998621927111543,31.078519186608997,40.261770595721956,0.038834951456310676,0.21804280372326762,835.6051035346671,1920.9238123168311,58.07016461278906
880,2026-07-27 16:19:27+00:00,2026-07-27 16:29:51+00:00,50.0,740.0,690.0,11.078982483218198,-1.6056496352490142,-3.0291721006630326,13.005529336563727,14.061479622962754,29.092540570337615,31.454634088588836,0.0,0.0,561.2822325763718,1109.0481095182754,30.540433903064116
880,2026-07-27 16:19:27+00:00,2026-07-27 16:29:51+00:00,1240.0,1720.0,480.0,13.314739491978798,-2.7739040608289165,-3.3334185518294532,14.252343792359767,16.24456974041041,31.881585075965834,36.338067601132806,0.0,0.0,1048.0365510045438,1314.32073060444,36.70354403098368
880,2026-07-27 16:19:27+00:00,2026-07-27 16:29:51+00:00,2010.0,2420.0,410.0,7.399543587982805,-1.8047667287762938,-2.631128302937526,13.412504060953184,13.891337011953132,30.00291710127323,31.07403590719652,0.0,0.0,638.7555914593021,963.8340081259573,20.39765585006928
880,2026-07-27 16:19:27+00:00,2026-07-27 16:29:51+00:00,2980.0,3510.0,530.0,7.4909734103771655,-1.4133912095051255,-1.9691018690895135,12.568202066774079,13.223595178319897,28.114267329040086,29.580339965819384,0.0,0.0,477.5102941838166,708.141537431851,20.649692212779797
880,2026-07-27 16:19:27+00:00,2026-07-27 16:29:51+00:00,5670.0,6320.0,650.0,13.212835785439154,-2.032743966990639,-3.0399045689394484,14.229051956597788,15.61513157175204,31.829482723241295,34.930054518056636,0.0,0.0,787.6684983783467,1248.19732906522,36.42263525449943
880,2026-07-27 16:19:27+00:00,2026-07-27 16:29:51+00:00,7470.0,7810.0,340.0,5.853519599352751,-1.7216234115743383,-2.4726341187086405,12.698621819274372,13.270213569084168,28.406008006608744,29.684622335997155,0.0,0.0,581.6553284308538,876.1752446272271,16.135870662771786
886,2026-07-27 16:36:47+00:00,2026-07-27 16:37:46+00:00,210.0,750.0,540.0,13.083672345563713,-2.4229022862155025,-3.886534009586825,18.332073875535468,19.185959127611905,41.00768136080769,42.917768270427494,0.0,0.0,1198.416469960608,1991.8860852956777,36.066582024504385
890,2026-07-27 16:38:01+00:00,2026-07-27 16:41:03+00:00,1090.0,1570.0,480.0,5.020838045523249,-1.0460079261506767,-1.306187842270674,15.30860444926607,16.070779572066307,34.244372873268766,35.94931006636164,0.0,0.0,431.03338178288857,545.0814602855216,13.840492364669842
894,2026-07-27 16:42:27+00:00,2026-07-27 16:48:23+00:00,2070.0,2880.0,810.0,9.017385967526195,-1.1132575268550857,-2.133452300904082,13.388436275193119,15.142612233971413,29.949078997837148,33.87305886267764,0.0,0.0,417.64341067472196,849.957193895381,24.857416331942385
898,2026-07-27 16:48:46+00:00,2026-07-27 17:00:48+00:00,1960.0,3430.0,1470.0,63.29649234057837,-4.305883832692406,-12.297724635835634,20.426415393300996,24.969820148066905,45.692589909853695,55.855896895282086,0.39864864864864863,5.581746395851771,2367.3433795105084,7520.248232450913,174.48374375096174
898,2026-07-27 16:48:46+00:00,2026-07-27 17:00:48+00:00,3520.0,4130.0,610.0,7.1893058605541,-1.1785747312383772,-1.7695745480894516,18.412070338803296,19.972864332469776,41.18662835272749,44.678025081580564,0.0,0.0,580.3199460576349,857.8970019674532,19.81811242826204
898,2026-07-27 16:48:46+00:00,2026-07-27 17:00:48+00:00,4530.0,5330.0,800.0,13.720447841307106,-1.7150559801633884,-2.855359727063899,15.761182785642665,16.66999156261477,35.25676177890718,37.289709114653654,0.0,0.0,730.1304561337971,1204.871447676533,37.821923723825584
902,2026-07-27 17:01:19+00:00,2026-07-27 17:23:06+00:00,2540.0,3150.0,610.0,5.9403081234674175,-0.9738210038471177,-1.9273632422845992,9.709732557559278,11.672226239438158,21.720053144146558,26.110026484068893,0.0,0.0,250.64162603492315,524.2731612697929,16.375112776231518
902,2026-07-27 17:01:19+00:00,2026-07-27 17:23:06+00:00,4240.0,4760.0,520.0,5.1887279760611875,-0.99783230308869,-1.2010374552595238,14.022504284714266,15.248245518412139,31.3674487399657,34.109353790292005,0.0,0.0,380.1058622252014,481.02800483306356,14.30329942609003
904,2026-07-27 17:23:08+00:00,2026-07-27 17:29:33+00:00,1510.0,1880.0,370.0,5.920916245211544,-1.6002476338409577,-2.1021677405364017,12.771119981869306,15.140108223034442,28.568181777624613,33.86745754973703,0.0,0.0,542.7492570454642,762.3394867977254,16.321656930712592
904,2026-07-27 17:23:08+00:00,2026-07-27 17:29:33+00:00,2360.0,3250.0,890.0,16.99543637193659,-1.9095995923524263,-2.2115849798738054,15.509318696893665,16.996224172048933,34.69335785811933,38.01947067834855,0.1,1.0904937346343995,802.6641748461878,983.5440430768775,46.849789857244126
910,2026-07-27 17:37:37+00:00,2026-07-27 17:43:41+00:00,1740.0,2270.0,530.0,10.46439464062638,-1.974414083137053,-2.5717780596911552,16.417887375109725,17.39005269624541,36.72576810824473,38.900439996969865,0.0,0.0,876.2480146213491,1199.0561903574655,28.846254910297088
914,2026-07-27 17:44:19+00:00,2026-07-27 17:51:40+00:00,1450.0,2130.0,680.0,6.399529563598776,-0.9411072887645259,-1.4120965411710529,16.417949209106965,16.935867329102557,36.72590642695724,37.88445626588797,0.0,0.0,422.6021621166292,648.5187354139429,17.641007190312024
918,2026-07-27 17:52:52+00:00,2026-07-27 17:56:49+00:00,1090.0,2170.0,1080.0,9.121290976495771,-0.8445639793051639,-1.2015856795788693,15.761105366712101,16.288840695766822,35.25658859769171,36.43709890785349,0.0,0.0,363.1040479288801,510.5790433505107,25.143841918718007
922,2026-07-27 17:57:16+00:00,2026-07-27 17:58:43+00:00,530.0,760.0,230.0,5.973188034476266,-2.597038275859246,-3.8813193509998882,12.24366321450853,14.499326654498295,27.388294592225595,32.43407000379898,0.0,0.0,792.5488544088616,1273.4975634272753,16.46574986771762
924,2026-07-27 17:58:45+00:00,2026-07-27 17:59:54+00:00,50.0,350.0,300.0,7.3241306384516065,-2.441376879483869,-3.025703522479205,13.751016232346705,15.81721750991581,30.760147262765535,35.38210788724904,0.0,0.0,871.3479102465465,1151.3856283735877,20.189771759262083
924,2026-07-27 17:58:45+00:00,2026-07-27 17:59:54+00:00,530.0,880.0,350.0,7.756558761909844,-2.2161596462599555,-2.8600948060685027,13.30874611990961,14.0812958489336,29.770817197364018,31.498961723634576,0.3611111111111111,6.287244185791203,779.4989562218246,1071.5976598161374,21.381807448668297
930,2026-07-27 18:03:22+00:00,2026-07-27 18:06:44+00:00,50.0,960.0,910.0,15.257890366666231,-1.6766912490842012,-2.8382366267128134,17.535398675898644,18.934578140039136,39.22556969376039,42.355445016193485,0.0,0.0,807.7622661116131,1404.9219348364802,42.0600531636558
936,2026-07-27 18:07:32+00:00,2026-07-27 18:22:30+00:00,3550.0,4410.0,860.0,35.17682205638863,-4.090328146091701,-5.993855380962884,18.545056450663534,20.683986286146634,41.48410981268686,46.26875958783696,0.7241379310344828,28.844643320114166,2083.208269956511,3143.7574413129005,96.96877944886145
936,2026-07-27 18:07:32+00:00,2026-07-27 18:22:30+00:00,7060.0,7300.0,240.0,5.119132410827035,-2.132971837844598,-2.508364376025469,14.438940470598984,15.927121111669226,32.29898995749594,35.62795524263875,0.0,0.0,770.8672015469382,1003.9101584944136,14.111451595009914
948,2026-07-27 18:34:23+00:00,2026-07-27 18:38:33+00:00,970.0,1930.0,960.0,18.36734435474486,-1.9132650369525894,-2.451450380017235,14.952487524984454,17.05232464358136,33.44776200112843,38.1449638591208,0.0,0.0,773.8221223068198,948.9168651386599,50.63160512173323
950,2026-07-27 18:38:35+00:00,2026-07-27 18:44:38+00:00,300.0,650.0,350.0,6.220920999260841,-1.7774059997888119,-2.366819700899498,16.430679425741374,16.80068836953303,36.75438311055247,37.58206954530474,0.0,0.0,772.6700939963006,1082.089376057761,17.148653035772426
950,2026-07-27 18:38:35+00:00,2026-07-27 18:44:38+00:00,1620.0,1910.0,290.0,5.454060927797116,-1.880710664757626,-2.5778430829155923,11.961641282140954,13.343167241488024,26.757429496557254,29.847815053435987,0.0,0.0,576.5143144765437,803.4571767729192,15.034718894174809
954,2026-07-27 18:46:14+00:00,2026-07-27 18:47:29+00:00,50.0,450.0,400.0,6.04973218753625,-1.5124330468840625,-1.807287273867189,15.863301638769174,16.273087735297814,35.48519514756884,36.401860538873066,0.0,0.0,641.1950085597376,810.4437179316993,16.676752245484302
958,2026-07-27 18:47:45+00:00,2026-07-27 18:52:36+00:00,2070.0,2370.0,300.0,6.052462685367402,-2.017487561789134,-3.0379145717150777,13.850906566221035,14.96445595935087,30.983595575834457,33.47453462632174,0.0,0.0,735.5189923390761,1164.3661834646025,16.684279163110634
960,2026-07-27 18:52:38+00:00,2026-07-27 18:58:01+00:00,2470.0,2850.0,380.0,8.539759943475332,-2.247305248282982,-2.9455285134421274,11.726700905058783,13.51786445029579,26.231882840593197,30.238601579938685,0.0,0.0,694.7567020615602,949.8692736506667,23.540787657783532
970,2026-07-27 19:02:00+00:00,2026-07-27 19:06:14+00:00,110.0,570.0,460.0,9.024421473573398,-1.9618307551246514,-3.1418272521825656,8.437635090412833,10.970860220680853,18.874452152856193,24.54111538269697,0.2553191489361702,11.80563532670504,426.2484244512425,764.2228565565124,24.876810478267167
970,2026-07-27 19:02:00+00:00,2026-07-27 19:06:14+00:00,1210.0,1500.0,290.0,7.716876106958665,-2.660991761020229,-3.649163387024686,5.882268631574951,7.988962206159472,13.158260181583195,17.870799494809127,0.23333333333333334,16.516861352871725,407.59534835859625,613.9352829368714,21.272417845203325
978,2026-07-27 19:14:13+00:00,2026-07-27 19:18:44+00:00,500.0,750.0,250.0,5.687297994636822,-2.2749191978547287,-2.877734223595411,11.279587530342749,14.11158830615206,25.23171870602798,31.566724020562052,0.0,0.0,656.3955539494748,926.2211531400305,15.67766252499581
982,2026-07-27 19:21:02+00:00,2026-07-27 19:24:19+00:00,140.0,540.0,400.0,5.087326982582823,-1.2718317456457058,-2.084817741996659,12.693993314111744,14.854529934387104,28.395654335432496,33.22863711163901,0.0,0.0,438.1132854292522,776.9212086495339,14.023776433457638
988,2026-07-27 19:25:15+00:00,2026-07-27 19:26:45+00:00,400.0,1390.0,990.0,26.257235985398722,-2.6522460591311843,-4.635195718394186,17.590377469934023,20.743496520520075,39.34855375343151,46.40188019085557,0.37,17.610732445312195,1265.4969027886846,2476.8307977246077,72.38095928970998
989,2026-07-27 19:27:09+00:00,2026-07-27 19:34:00+00:00,360.0,1780.0,1420.0,29.43610785231658,-2.072965341712435,-4.528159484828052,14.340220466014534,16.469550723196672,32.07815959648921,36.84133572654947,0.0,0.0,759.8230035879952,1587.3345075975426,81.14386926677442
989,2026-07-27 19:27:09+00:00,2026-07-27 19:34:00+00:00,4250.0,4600.0,350.0,5.333165360992183,-1.5237615317120523,-2.2738127260364536,15.465424986254769,16.245930698982274,34.59517042379825,36.34111197875419,0.0,0.0,633.427320618283,984.1830531414554,14.701456965764663
993,2026-07-27 19:39:56+00:00,2026-07-27 19:56:29+00:00,2630.0,3250.0,620.0,5.2072225592378345,-0.8398746063286829,-1.0607513904452333,14.666871328635777,16.266866263708227,32.80885676591754,36.38794350328433,0.0,0.0,333.0836470943401,440.3231357989745,14.354281779020608
993,2026-07-27 19:39:56+00:00,2026-07-27 19:56:29+00:00,5600.0,6720.0,1120.0,8.587536046336169,-0.7667442898514436,-0.9507772274758963,15.515486796123795,16.305524649398656,34.7071555031402,36.47441984922749,0.0,0.0,327.2225191371494,424.8467253944318,23.672487740690748
1047,2026-07-27 20:48:55+00:00,2026-07-27 20:58:20+00:00,1850.0,4010.0,2160.0,32.07076478510868,-1.4847576289402167,-2.811753893705742,10.544571768418473,15.07410453211518,23.58753527294755,33.7198114981102,0.0,0.0,455.09884493722376,1106.944120405822,88.40659091427844
1057,2026-07-27 21:17:28+00:00,2026-07-27 21:21:25+00:00,1360.0,1770.0,410.0,7.131216430962468,-1.7393210807225532,-2.988027599372259,10.274292194633858,11.894786218148251,22.98293708534775,26.607878977604358,0.47619047619047616,14.715606889437378,497.82835866433675,922.4553422317017,19.657982525755447
1124,2026-07-28 14:59:45+00:00,2026-07-28 15:01:41+00:00,520.0,800.0,280.0,13.970035267931195,-4.989298309975427,-6.586661944348862,10.733333577466249,13.572633305899153,24.009783414160363,30.361116020712135,0.4827586206896552,18.30688942164864,1486.8975509136599,2387.5716386815575,38.50993891993181
1138,2026-07-28 15:08:30+00:00,2026-07-28 15:12:47+00:00,90.0,460.0,370.0,5.472995795085481,-1.4791880527258057,-2.0801387823509856,8.235491274645659,9.02087002038387,18.422269315152242,20.179111534502212,0.0,0.0,321.33465636801213,468.20888861085996,15.086914938690589
1140,2026-07-28 15:12:49+00:00,2026-07-28 15:19:29+00:00,1350.0,1730.0,380.0,12.58741764208304,-3.312478326863958,-4.550013284051943,11.046055482279593,12.949856469822862,24.709322392357716,28.968003914242264,0.28205128205128205,4.442923422229114,942.0074804595331,1321.2939612981952,34.69860134634253
1156,2026-07-28 15:33:15+00:00,2026-07-28 15:40:05+00:00,2960.0,3470.0,510.0,5.1722878782374835,-1.0141740937720556,-1.7065885699558692,10.646776312157963,11.269555314688112,23.81616032605128,25.20927727874041,0.0,0.0,293.39592654112727,519.3363580839186,14.25798048802823
1176,2026-07-28 15:54:53+00:00,2026-07-28 16:01:29+00:00,2030.0,2520.0,490.0,7.027073376122786,-1.4340966073719972,-2.541161660128523,7.567353510595994,8.397501233659614,16.927687702657465,18.784675272144806,0.0,0.0,294.95393194508677,580.4750760755493,19.370900739353836
1193,2026-07-28 16:14:45+00:00,2026-07-28 16:16:40+00:00,50.0,400.0,350.0,7.85298570854745,-2.243710202442129,-3.4287588822878377,8.448489454691416,9.517227382739971,18.898732674238136,21.289431332184975,0.0,0.0,486.0352834490516,681.8934553589772,21.647618934038988
1209,2026-07-28 16:24:31+00:00,2026-07-28 16:25:51+00:00,110.0,920.0,810.0,18.778995453137668,-2.3183945003873663,-3.017127639534465,12.910725359310407,15.671227477635782,28.88047011298856,35.05553748576365,0.0,0.0,820.2272786901108,1148.4937123499728,51.76636665607383
1238,2026-07-28 17:28:16+00:00,2026-07-28 17:32:47+00:00,2460.0,2750.0,290.0,5.268881685682317,-1.8168557536835575,-2.390008421944117,9.638898145629021,12.207030397406264,21.561601077373435,27.306349314169346,0.4,22.35892183172474,473.3601339459788,771.3276054595923,14.524251943568732
1260,2026-07-28 17:55:50+00:00,2026-07-28 18:02:51+00:00,1090.0,1560.0,470.0,6.081340582832979,-1.2939022516665912,-2.289329216363342,8.930750727293521,9.768069655751868,19.977520417174127,21.850549516266703,0.0,0.0,304.2563153716437,552.8583535256413,16.76388426404322
1264,2026-07-28 18:06:12+00:00,2026-07-28 18:09:46+00:00,1570.0,1960.0,390.0,11.64175390883986,-2.985065104830733,-4.122358832541153,11.05066416709685,14.687896525038516,24.719631726684078,32.855888790798396,0.0,0.0,926.0749266121854,1524.2711594204297,32.091775242647046
1276,2026-07-28 18:17:54+00:00,2026-07-28 18:19:19+00:00,220.0,560.0,340.0,10.076949978755351,-2.9638088172809858,-4.7524937527788325,10.373292205167319,12.300394568105498,23.204393801823816,27.515199015984024,0.6285714285714286,35.67081773978255,849.6742367786159,1568.2194471418995,27.778221080936788
1278,2026-07-28 18:19:21+00:00,2026-07-28 18:21:38+00:00,270.0,640.0,370.0,9.87832701971314,-2.6698181134359835,-3.8141379566686453,14.52809372080534,15.893634900635135,32.498420098437144,35.5530487218932,0.23684210526315788,9.741244647769307,991.1649332628712,1659.386391396381,27.23069504581144
1280,2026-07-28 18:21:40+00:00,2026-07-28 18:26:02+00:00,820.0,1220.0,400.0,14.186128256154547,-3.546532064038636,-5.304468434888776,13.994865929554743,17.98032405441189,31.305623500256672,40.22083942021271,0.12195121951219512,1.7578498647159377,1314.5457275530873,2050.935475371107,39.10562301219819
1280,2026-07-28 18:21:40+00:00,2026-07-28 18:26:02+00:00,1540.0,1890.0,350.0,9.881661792847297,-2.8233319408135134,-3.8024251698590206,12.0990318155856,14.775778845774294,27.064763367004293,33.05247594348223,0.4166666666666667,5.255712548331112,902.1392615279668,1260.894623106591,27.23988771478079
1286,2026-07-28 18:28:09+00:00,2026-07-28 18:37:30+00:00,1550.0,2260.0,710.0,19.891420061414692,-2.801608459354182,-6.259753058423684,9.959364681751396,12.969374830777843,22.27846430241454,29.01166524422388,0.3055555555555556,16.34406405452937,669.1984584596721,1383.4082573260632,54.832887455496355
1286,2026-07-28 18:28:09+00:00,2026-07-28 18:37:30+00:00,2690.0,3370.0,680.0,19.796705936571442,-2.911280284789918,-4.726783961860974,13.63078044874005,15.98133321952379,30.491187474812207,35.74922427416739,0.42028985507246375,9.178338701250176,1050.444773034232,1693.4185503045094,54.5717975518122
1290,2026-07-28 18:42:17+00:00,2026-07-28 18:45:29+00:00,540.0,1080.0,540.0,9.678691640404935,-1.7923503037786916,-2.2766442657518837,11.618613882525302,13.546861435941544,25.990099057187955,30.303465989489855,0.0,0.0,563.2422064635507,762.0478262004978,26.680378162856652
1296,2026-07-28 18:45:58+00:00,2026-07-28 18:49:39+00:00,1190.0,1760.0,570.0,7.33213648633955,-1.2863397344455352,-2.356473901869009,12.110403512321646,13.322823166909762,27.090201128135394,29.802306654683612,0.0,0.0,411.3628861679723,738.2739226911641,20.211840759608467
1298,2026-07-28 18:49:41+00:00,2026-07-28 18:52:09+00:00,890.0,1840.0,950.0,22.611448360971195,-2.3801524590495995,-3.3510550115167064,16.07329421253523,19.049630328041545,35.95493515688804,42.61280943101634,0.0,0.0,1056.2388424362443,1647.8391267016236,62.330944666336805
1302,2026-07-28 18:52:15+00:00,2026-07-28 18:53:34+00:00,50.0,1050.0,1000.0,16.009921147312355,-1.6009921147312354,-2.1795567349959697,18.71927563158457,19.42638410797005,41.873827021261114,43.45558363450709,0.13861386138613863,0.0,819.1902044477017,1166.998949080111,44.13310873389271
1304,2026-07-28 18:53:36+00:00,2026-07-28 18:54:15+00:00,50.0,500.0,450.0,6.013545187628523,-1.3363433750285607,-1.6883452189591424,16.537468552783128,17.064118879162834,36.99326358442897,38.171346812730036,0.391304347826087,11.06934710563934,594.7646270994944,766.0021350185489,16.576998799668665
1321,2026-07-28 19:48:57+00:00,2026-07-28 20:01:40+00:00,600.0,1130.0,530.0,16.471330488613972,-3.1077982053988626,-4.695727840178165,10.920219939537398,15.743292868406336,24.42783629996734,35.216743173779385,0.14814814814814814,2.1863482696772842,924.8565385562123,1770.2301563571502,45.405034338218165
1321,2026-07-28 19:48:57+00:00,2026-07-28 20:01:40+00:00,1520.0,1770.0,250.0,7.363136545019103,-2.9452546180076413,-4.1075657273029265,12.358746355874226,14.098293911846126,27.64572824775015,31.536985307458227,0.0,0.0,923.1817980912741,1381.8765873657928,20.297295831365112
1321,2026-07-28 19:48:57+00:00,2026-07-28 20:01:40+00:00,2450.0,2790.0,340.0,15.36342829078751,-4.518655379643385,-6.398535140456119,15.563100923132119,18.076522353405924,34.813665271859605,40.43602888646637,0.0,0.0,1835.872694650351,2737.404407217208,42.35098006066776
1323,2026-07-28 20:01:42+00:00,2026-07-28 20:11:23+00:00,1350.0,1690.0,340.0,11.695834065690775,-3.4399511957914046,-5.5968768722536595,13.680221848510774,15.221006593623189,30.601784736289314,34.04842205087507,0.0,0.0,1217.5156365022701,2071.206430302018,32.24085314382385
1323,2026-07-28 20:01:42+00:00,2026-07-28 20:11:23+00:00,2080.0,3310.0,1230.0,58.04942551676356,-4.719465489167769,-7.193227279432875,14.998183773401099,17.38027529546236,33.549981597622356,38.878568574316304,0.8064516129032258,36.955781463002,1920.9838258671148,2906.9134180761666,160.01962687376562
1327,2026-07-28 20:12:20+00:00,2026-07-28 20:16:59+00:00,770.0,980.0,210.0,8.853676775729667,-4.21603655987127,-6.075948179522811,7.83738839585069,12.916463418536242,17.531738537604443,28.89330578591679,0.7727272727272727,58.208896223880146,693.5359592158403,1161.1822726577923,24.40613393674416
1327,2026-07-28 20:12:20+00:00,2026-07-28 20:16:59+00:00,1590.0,2320.0,730.0,23.752267682491265,-3.253735298971406,-6.101555628445368,16.538976130752523,19.65736763075994,36.996635940301815,43.97227905950237,0.32432432432432434,3.7330907820719395,1480.339504733886,3008.9134601704595,65.47573861623225
1327,2026-07-28 20:12:20+00:00,2026-07-28 20:16:59+00:00,2410.0,3130.0,720.0,18.50637122417325,-2.570329336690729,-4.282815759096167,19.17537279598861,20.40302792775431,42.89408732101962,45.640273639393136,0.3561643835616438,9.128438159423913,1340.9364878461336,2404.6359167275955,51.01484798026823
1329,2026-07-28 20:17:01+00:00,2026-07-28 20:23:14+00:00,300.0,540.0,240.0,5.458499214487688,-2.2743746727032033,-3.034075115427555,15.357980230424982,15.806257022550433,34.35482335009167,35.35758997528282,0.0,0.0,881.1360703478641,1285.013760145576,15.046953519648905
1329,2026-07-28 20:17:01+00:00,2026-07-28 20:23:14+00:00,950.0,1260.0,310.0,8.04115126843098,-2.5939197640099936,-3.667479530792889,13.962885687594312,16.484262119014808,31.234085736386703,36.87424418176183,0.0,0.0,939.072209149158,1505.1851817795741,22.166317998069523
1329,2026-07-28 20:17:01+00:00,2026-07-28 20:23:14+00:00,1430.0,3030.0,1600.0,41.10541110753948,-2.5690881942212176,-5.795975536924232,17.64192767864622,20.006937222783197,39.4638682861628,44.754243966497846,0.40372670807453415,14.845724348286167,1257.0162064727085,3169.885150873374,113.31158731315442
1329,2026-07-28 20:17:01+00:00,2026-07-28 20:23:14+00:00,3790.0,4100.0,310.0,7.78759209994098,-2.512126483851929,-3.458352556225776,14.418535543164959,16.180545441842984,32.253345434782034,36.19484932409401,0.0,0.0,937.8969208676708,1387.6853234247924,21.467354258618307
